Time,V1,V2,V3,V4,V5
115.2500,-1.2212,-3.9253,1.9666,7.1312,5.8100
115.3000,-3.5469,-2.8687,0.6078,7.7228,4.5459
115.3500,-4.8433,-1.5628,-0.3274,7.7702,3.0590
115.4000,-5.1998,-0.4066,-0.5151,7.7067,1.5620
115.4500,-4.8685,0.2945,-0.1063,7.7034,0.0972
115.5000,-4.0253,0.4966,0.5454,7.7027,-1.2833
115.5500,-2.7746,0.4114,1.1605,7.6152,-2.4347
115.6000,-1.2547,0.3674,1.6679,7.4086,-3.1906
115.6500,0.3133,0.6266,2.1500,7.0788,-3.4832
115.7000,1.6894,1.2845,2.6931,6.6053,-3.3880
115.7500,2.7131,2.2934,3.2943,5.9407,-3.0655
115.8000,3.3376,3.5358,3.8622,5.0288,-2.6678
115.8500,3.5986,4.8702,4.2525,3.8438,-2.2737
115.9000,3.5771,6.1471,4.3053,2.4471,-1.8808
115.9500,3.3908,7.2276,3.9008,1.0256,-1.4548
116.0000,3.1855,8.0222,3.0223,-0.1465,-1.0010
116.0500,3.0846,8.5098,1.7844,-0.8203,-0.5835
116.1000,3.1341,8.7112,0.4047,-0.8716,-0.2532
116.1500,3.3222,8.6521,-0.8638,-0.3317,0.0436
116.2000,3.6458,8.3447,-1.8223,0.6283,0.4668
116.2500,4.1220,7.7690,-2.4016,1.7462,1.1885
116.3000,4.7264,6.8564,-2.6647,2.7504,2.2971
116.3500,5.3273,5.5036,-2.7246,3.4291,3.7583
116.4000,5.6735,3.6584,-2.6396,3.6571,5.4040
116.4500,5.4709,1.4750,-2.3778,3.4253,6.9523
116.5000,4.5584,-0.6125,-1.9112,2.8980,8.1247
116.5500,3.0453,-2.0879,-1.3491,2.3631,8.8204
116.6000,1.2555,-2.6568,-0.8992,2.0219,9.1284
116.6500,-0.4256,-2.3242,-0.6567,1.8774,9.1826
116.7000,-1.6709,-1.3006,-0.4970,1.8650,9.0777
116.7500,-2.3093,0.0837,-0.1975,1.9911,8.8678
116.8000,-2.3759,1.4761,0.3802,2.3068,8.5695
116.8500,-2.0628,2.6242,1.2391,2.8222,8.1633
116.9000,-1.6052,3.4381,2.3137,3.4850,7.6009
116.9500,-1.1804,3.9545,3.5403,4.1981,6.8106
117.0000,-0.8554,4.2574,4.8708,4.8198,5.7152
117.0500,-0.5866,4.4240,6.2409,5.1481,4.2874
117.1000,-0.2745,4.5289,7.5350,4.9373,2.6441
117.1500,0.1284,4.6788,8.5886,3.9922,1.1041
117.2000,0.5464,4.9844,9.2284,2.3148,0.0983
117.2500,0.8981,5.4645,9.3002,0.1980,-0.0485
117.3000,1.3338,6.0562,8.6808,-1.8508,0.6699
117.3500,2.2215,6.7143,7.2684,-3.3871,1.8377
117.4000,3.7564,7.3080,4.9582,-4.2473,2.7367
117.4500,5.5911,7.4567,1.8106,-4.4198,2.7200
117.5000,6.9756,6.7898,-1.5844,-3.8282,1.7069
117.5500,7.5116,5.3965,-4.2676,-2.4989,0.4132
117.6000,7.5461,3.6432,-5.7180,-0.8671,-0.2392
117.6500,7.5416,1.7200,-6.0693,0.3923,0.0484
117.7000,7.5555,-0.3141,-5.6206,0.8398,0.8889
117.7500,7.4399,-2.2658,-4.5191,0.5438,1.6906
117.8000,7.1469,-3.7858,-2.8489,0.0085,2.1464
117.8500,6.7311,-4.6099,-0.8482,-0.1833,2.3757
117.9000,6.2175,-4.7418,1.0796,0.2708,2.6422
117.9500,5.5622,-4.3987,2.5718,1.3289,3.0437
118.0000,4.6979,-3.8442,3.4687,2.7628,3.4804
118.0500,3.5960,-3.2604,3.8029,4.3091,3.7751
118.1000,2.3215,-2.7134,3.7102,5.7417,3.7717
118.1500,1.0485,-2.1961,3.3647,6.9026,3.3911
118.2000,0.0075,-1.6976,2.9454,7.7256,2.6617
118.2500,-0.6149,-1.2358,2.5992,8.2328,1.7087
118.3000,-0.7456,-0.8311,2.4073,8.4927,0.7037
118.3500,-0.4265,-0.4640,2.3913,8.5714,-0.1918
118.4000,0.2212,-0.0668,2.5496,8.5089,-0.8674
118.4500,1.0416,0.4455,2.8812,8.3143,-1.2877
118.5000,1.8855,1.1408,3.3813,7.9648,-1.4911
118.5500,2.6409,2.0582,4.0207,7.4023,-1.5608
118.6000,3.2375,3.2072,4.7236,6.5341,-1.5777
118.6500,3.6279,4.5583,5.3419,5.2593,-1.5713
118.7000,3.7775,6.0110,5.6427,3.5485,-1.4940
118.7500,3.7046,7.3807,5.3549,1.5695,-1.2574
118.8000,3.5383,8.4632,4.3086,-0.2659,-0.8504
118.8500,3.4592,9.1402,2.5763,-1.4690,-0.4270
118.9000,3.5293,9.3932,0.4964,-1.7257,-0.1780
118.9500,3.6843,9.2549,-1.4391,-1.0167,-0.0624
119.0000,3.9188,8.7769,-2.8086,0.3772,0.2372
119.0500,4.3190,7.9768,-3.4820,1.9641,1.0444
119.1000,4.8802,6.7883,-3.6264,3.2560,2.4473
119.1500,5.3935,5.1029,-3.4966,3.9489,4.2787
119.2000,5.5122,2.9288,-3.2293,3.9511,6.1939
119.2500,4.9493,0.5796,-2.8165,3.3706,7.7855
119.3000,3.7066,-1.3771,-2.2598,2.5099,8.7951
119.3500,2.0975,-2.4852,-1.6831,1.7200,9.2611
119.4000,0.5302,-2.6538,-1.2293,1.1842,9.3939
119.4500,-0.6796,-2.0753,-0.9115,0.9049,9.3748
119.5000,-1.3678,-1.0562,-0.6233,0.8400,9.2953
119.5500,-1.5285,0.0889,-0.2568,0.9750,9.1866
119.6000,-1.2878,1.1144,0.2240,1.3056,9.0510
119.6500,-0.8431,1.8939,0.7989,1.8140,8.8802
119.7000,-0.3931,2.4208,1.4421,2.4733,8.6569
119.7500,-0.0882,2.7671,2.1544,3.2575,8.3423
119.8000,-0.0058,3.0301,2.9672,4.1358,7.8580
119.8500,-0.1396,3.2830,3.9304,5.0477,7.0771
119.9000,-0.3936,3.5363,5.0849,5.8617,5.8465
119.9500,-0.5912,3.7331,6.4091,6.3348,4.0768
120.0000,-0.5430,3.8234,7.7601,6.1314,1.9052
120.0500,-0.2074,3.8872,8.9028,4.9731,-0.1990
120.1000,0.1798,4.0906,9.6278,2.8626,-1.6026
120.1500,0.3154,4.4366,9.8081,0.2107,-1.8482
120.2000,0.2988,4.7732,9.4055,-2.2636,-0.8777
120.2500,0.6774,5.1160,8.4618,-3.9424,0.8751
120.3000,1.8939,5.5945,6.9719,-4.7135,2.6179
120.3500,3.8621,6.0674,4.8300,-4.8659,3.6098
120.4000,6.0046,6.0985,2.0659,-4.6599,3.4816
120.4500,7.5915,5.3764,-0.8348,-4.1177,2.3562
120.5000,8.2790,4.0762,-3.1150,-3.2066,0.8316
120.5500,8.3284,2.6384,-4.3714,-2.0673,-0.3802
120.6000,8.1979,1.3288,-4.7097,-0.9770,-0.9132
120.6500,8.1308,0.1852,-4.4075,-0.1681,-0.8156
120.7000,8.1337,-0.8112,-3.6750,0.2871,-0.3340
120.7500,8.1264,-1.6312,-2.6377,0.4807,0.2919
120.8000,8.0439,-2.2046,-1.4033,0.6005,0.9331
120.8500,7.8523,-2.4850,-0.1064,0.8340,1.5746
120.9000,7.5266,-2.4982,1.1038,1.2983,2.2517
120.9500,7.0286,-2.3370,2.1093,2.0286,2.9816
121.0000,6.2991,-2.1111,2.8518,3.0041,3.7301
121.0500,5.2692,-1.8918,3.3220,4.1711,4.4019
121.1000,3.9051,-1.6779,3.5351,5.4409,4.8409
121.1500,2.2859,-1.4090,3.5313,6.6804,4.8547
121.2000,0.6589,-1.0343,3.4068,7.7360,4.2887
121.2500,-0.6192,-0.5987,3.3095,8.4948,3.1236
121.3000,-1.2420,-0.2308,3.3488,8.9141,1.5231
121.3500,-1.0801,0.0058,3.5244,8.9939,-0.1997
121.4000,-0.2195,0.2447,3.7956,8.7479,-1.6871
121.4500,1.0537,0.7527,4.1812,8.1837,-2.6969
121.5000,2.3438,1.7345,4.7130,7.2635,-3.2060
121.5500,3.2906,3.2041,5.3059,5.8905,-3.3560
121.6000,3.6666,4.9678,5.7078,3.9867,-3.2884
121.6500,3.4163,6.6705,5.5917,1.6727,-3.0296
121.7000,2.7079,7.9485,4.7710,-0.6120,-2.5445
121.7500,1.8992,8.6650,3.3667,-2.3066,-1.8991
121.8000,1.3041,8.9543,1.7143,-3.0960,-1.2888
121.8500,1.0048,9.0187,0.1574,-3.0031,-0.8689
121.9000,0.9274,8.9809,-1.0470,-2.2365,-0.6195
121.9500,1.0075,8.8891,-1.7507,-1.0717,-0.3911
122.0000,1.2433,8.7553,-1.9384,0.2029,-0.0421
122.0500,1.6493,8.5738,-1.7226,1.3497,0.4792
122.1000,2.2171,8.3275,-1.2903,2.2406,1.1520
122.1500,2.9162,7.9865,-0.8312,2.8642,1.9405
122.2000,3.7027,7.4977,-0.4822,3.2850,2.8320
122.2500,4.5111,6.7763,-0.3003,3.5865,3.8387
122.3000,5.2256,5.7200,-0.2529,3.8267,4.9754
122.3500,5.6505,4.2697,-0.2274,4.0237,6.2192
122.4000,5.5190,2.5191,-0.0827,4.1909,7.4703
122.4500,4.5890,0.7974,0.2372,4.4011,8.5527
122.5000,2.8113,-0.4102,0.6102,4.7645,9.2639
122.5500,0.4694,-0.6994,0.8619,5.2896,9.4187
122.6000,-1.8576,0.0121,1.0906,5.8732,8.8817
122.6500,-3.6119,1.3363,1.7282,6.4758,7.5792
122.7000,-4.5911,2.5045,3.0955,7.0601,5.4364
122.7500,-4.8551,2.7630,4.9373,7.3284,2.4534
122.8000,-4.3953,1.8780,6.4780,6.8794,-0.9326
122.8500,-3.1649,0.4451,7.1410,5.7131,-3.8140
122.9000,-1.4380,-0.5238,7.1543,4.1892,-5.5444
122.9500,0.1605,-0.4819,7.0815,2.5222,-6.1571
123.0000,1.0571,0.3732,7.1124,0.7051,-5.9791
123.0500,1.0785,1.4511,7.0842,-1.2164,-5.2211
123.1000,0.5249,2.2405,6.8529,-2.9817,-3.9325
123.1500,-0.0229,2.6325,6.4393,-4.2504,-2.1973
123.2000,-0.0679,2.8586,5.9103,-4.8568,-0.2886
123.2500,0.5593,3.1506,5.2654,-4.8875,1.4098
123.3000,1.7348,3.5303,4.4430,-4.5653,2.6021
123.3500,3.1952,3.8568,3.3866,-4.0996,3.1813
123.4000,4.6565,3.9604,2.1162,-3.6034,3.1997
123.4500,5.8880,3.7404,0.7674,-3.0960,2.8072
123.5000,6.7685,3.2083,-0.4457,-2.5609,2.2058
123.5500,7.3055,2.4699,-1.3317,-2.0033,1.6030
123.6000,7.5930,1.6605,-1.8022,-1.4611,1.1528
123.6500,7.7370,0.8893,-1.8734,-0.9773,0.9235
123.7000,7.8074,0.2237,-1.6191,-0.5697,0.9119
123.7500,7.8323,-0.3020,-1.1291,-0.2206,1.0816
123.8000,7.8126,-0.6779,-0.4908,0.1132,1.3956
123.8500,7.7343,-0.9156,0.2178,0.4837,1.8303
123.9000,7.5729,-1.0471,0.9326,0.9394,2.3729
123.9500,7.2897,-1.1179,1.6065,1.5208,3.0121
124.0000,6.8253,-1.1732,2.2082,2.2605,3.7249
124.0500,6.0976,-1.2390,2.7122,3.1812,4.4589
124.1000,5.0181,-1.3014,3.0852,4.2800,5.1103
124.1500,3.5474,-1.2956,3.2878,5.5003,5.5064
124.2000,1.7884,-1.1302,3.3133,6.7121,5.4286
124.2500,0.0413,-0.7694,3.2471,7.7485,4.7006
124.3000,-1.2841,-0.3225,3.2491,8.4852,3.3019
124.3500,-1.8585,0.0035,3.4110,8.8681,1.4220
124.4000,-1.5549,0.1249,3.6752,8.8808,-0.5669
124.4500,-0.4866,0.2429,3.9667,8.5341,-2.2327
124.5000,0.9936,0.7130,4.3293,7.8474,-3.2975
124.5500,2.4055,1.7615,4.8241,6.7893,-3.7675
124.6000,3.3385,3.3424,5.3490,5.2665,-3.8373
124.6500,3.5727,5.1643,5.6200,3.2357,-3.6778
124.7000,3.1157,6.8009,5.3334,0.8967,-3.3219
124.7500,2.2256,7.9080,4.4037,-1.2610,-2.7450
124.8000,1.3149,8.4436,3.0425,-2.7446,-2.0222
124.8500,0.6952,8.6153,1.5740,-3.3689,-1.3330
124.9000,0.4331,8.6380,0.2484,-3.2359,-0.8198
124.9500,0.4397,8.6138,-0.7822,-2.5537,-0.4895
125.0000,0.6193,8.5635,-1.4349,-1.5401,-0.2392
125.0500,0.9318,8.4793,-1.6964,-0.4032,0.0536
125.1000,1.3750,8.3473,-1.6309,0.6785,0.4639
125.1500,1.9478,8.1495,-1.3622,1.5892,1.0105
125.2000,2.6358,7.8585,-1.0328,2.2922,1.6853
125.2500,3.4098,7.4271,-0.7608,2.8133,2.4837
125.3000,4.2184,6.7793,-0.6097,3.2046,3.4152
125.3500,4.9671,5.8182,-0.5715,3.5065,4.4910
125.4000,5.4912,4.4706,-0.5639,3.7280,5.6932
125.4500,5.5536,2.7816,-0.4605,3.8689,6.9370
125.5000,4.9136,1.0086,-0.1791,3.9819,8.0659
125.5500,3.4677,-0.4103,0.2081,4.1876,8.9023
125.6000,1.3811,-1.0490,0.5064,4.5558,9.2973
125.6500,-0.8921,-0.7063,0.6628,5.0177,9.1446
125.7000,-2.7965,0.4552,0.9722,5.5057,8.3945
125.7500,-4.0100,1.8936,1.8605,6.0524,7.0105
125.8000,-4.5620,2.9031,3.4471,6.5790,4.9090
125.8500,-4.5855,2.9580,5.3379,6.7386,2.1077
125.9000,-4.0742,2.0193,6.8287,6.1881,-0.9523
125.9500,-3.0019,0.6619,7.4972,4.9903,-3.4828
126.0000,-1.5958,-0.3069,7.5698,3.4988,-4.9757
126.0500,-0.3103,-0.4743,7.5114,1.9397,-5.4711
126.1000,0.4672,0.0222,7.5174,0.3536,-5.2298
126.1500,0.6430,0.7739,7.5154,-1.2066,-4.4370
126.2000,0.4426,1.4350,7.4003,-2.5656,-3.1833
126.2500,0.2617,1.9141,7.1469,-3.5044,-1.5938
126.3000,0.4328,2.3259,6.7670,-3.9170,0.0924
126.3500,1.0805,2.7956,6.2469,-3.8728,1.5885
126.4000,2.1409,3.3299,5.5375,-3.5494,2.6885
126.4500,3.4561,3.8256,4.5833,-3.1208,3.3239
126.5000,4.8425,4.1288,3.3718,-2.6831,3.5333
126.5500,6.1234,4.0922,1.9875,-2.2462,3.4168
126.6000,7.1602,3.6332,0.6308,-1.7866,3.1156
126.6500,7.8898,2.7786,-0.4431,-1.3124,2.7916
126.7000,8.3285,1.6616,-1.0339,-0.8772,2.5745
126.7500,8.5293,0.4758,-1.0670,-0.5231,2.5174
126.8000,8.5394,-0.5831,-0.5931,-0.2162,2.6151
126.8500,8.3835,-1.3716,0.2425,0.1527,2.8590
126.9000,8.0590,-1.8411,1.2425,0.7082,3.2576
126.9500,7.5279,-2.0413,2.2127,1.5326,3.8094
127.0000,6.7134,-2.0754,3.0064,2.6464,4.4622
127.0500,5.5183,-2.0301,3.5344,4.0093,5.0859
127.1000,3.8920,-1.9178,3.7509,5.5089,5.4636
127.1500,1.9502,-1.6799,3.6679,6.9517,5.3315
127.2000,0.0493,-1.2798,3.4044,8.1210,4.5035
127.2500,-1.3370,-0.8161,3.1617,8.8897,3.0109
127.3000,-1.8678,-0.4740,3.0687,9.2564,1.1286
127.3500,-1.4702,-0.3041,3.1050,9.2780,-0.7206
127.4000,-0.3326,-0.1058,3.2344,9.0202,-2.1324
127.4500,1.1601,0.4143,3.5116,8.5275,-2.9051
127.5000,2.5769,1.4156,3.9906,7.7841,-3.1101
127.5500,3.6132,2.8648,4.6000,6.7073,-2.9799
127.6000,4.1456,4.5974,5.1257,5.1999,-2.7244
127.6500,4.1824,6.3652,5.2663,3.2721,-2.4162
127.7000,3.8373,7.8809,4.7538,1.1841,-2.0216
127.7500,3.3315,8.9350,3.5310,-0.5735,-1.5453
127.8000,2.8951,9.4998,1.8332,-1.5458,-1.1070
127.8500,2.6261,9.6806,0.0808,-1.5630,-0.8070
127.9000,2.5224,9.6022,-1.3117,-0.7629,-0.5645
127.9500,2.6051,9.3527,-2.1031,0.5122,-0.1722
128.0000,2.9215,8.9650,-2.3013,1.8645,0.5218
128.0500,3.4693,8.4145,-2.1050,2.9998,1.5373
128.1000,4.1683,7.6292,-1.7623,3.8015,2.8162
128.1500,4.8687,6.5084,-1.4442,4.2862,4.2856
128.2000,5.3446,4.9783,-1.1844,4.5151,5.8574
128.2500,5.3024,3.1088,-0.9014,4.5568,7.3875
128.3000,4.4806,1.2262,-0.5172,4.5227,8.6742
128.3500,2.8334,-0.1507,-0.0925,4.5693,9.5280
128.4000,0.6553,-0.5809,0.2332,4.7786,9.8324
128.4500,-1.4975,0.0413,0.5269,5.1174,9.5400
128.5000,-3.1125,1.3831,1.1594,5.5816,8.6355
128.5500,-4.0252,2.7810,2.4817,6.1808,7.0541
128.6000,-4.3721,3.5443,4.4461,6.6935,4.6758
128.6500,-4.2658,3.2652,6.5103,6.6446,1.5968
128.7000,-3.6609,2.0760,7.9504,5.7233,-1.5377
128.7500,-2.6002,0.6707,8.5027,4.1543,-3.8487
128.8000,-1.4025,-0.2322,8.5291,2.4005,-4.9584
128.8500,-0.4672,-0.4237,8.4597,0.7311,-5.0414
128.9000,0.0128,-0.1348,8.4327,-0.7517,-4.3934
128.9500,0.1346,0.3175,8.4027,-1.9396,-3.2288
129.0000,0.1717,0.7703,8.3147,-2.6959,-1.7352
129.0500,0.3826,1.2359,8.1461,-2.9511,-0.1453
129.1000,0.8853,1.7833,7.8816,-2.7702,1.2971
129.1500,1.6648,2.4376,7.4946,-2.3236,2.4298
129.2000,2.6508,3.1622,6.9434,-1.8013,3.2156
129.2500,3.7767,3.8761,6.1727,-1.3362,3.7084
129.3000,4.9877,4.4567,5.1316,-0.9682,3.9930
129.3500,6.2163,4.7349,3.8214,-0.6510,4.1476
129.4000,7.3591,4.5183,2.3650,-0.3023,4.2521
129.4500,8.2838,3.6670,1.0353,0.1116,4.4092
129.5000,8.8542,2.1970,0.1762,0.5324,4.7153
129.5500,8.9424,0.3429,0.0428,0.9031,5.1893
129.6000,8.4339,-1.4941,0.6481,1.3426,5.7807
129.6500,7.2231,-2.9395,1.6781,2.1474,6.4416
129.7000,5.2017,-3.8179,2.5575,3.5131,7.0613
129.7500,2.3782,-4.0874,2.7141,5.2208,7.3253
129.8000,-0.8159,-3.6719,1.9750,6.6613,6.8643
129.8500,-3.5394,-2.5624,0.8421,7.3844,5.6485
129.9000,-5.1827,-1.0937,0.1353,7.5610,3.9741
129.9500,-5.7334,0.1305,0.2456,7.6021,2.0749
130.0000,-5.4386,0.6556,0.9218,7.6308,0.0568
130.0500,-4.4606,0.4772,1.6436,7.5449,-1.8915
130.1000,-2.8983,0.0205,2.0908,7.2910,-3.4430
130.1500,-0.9757,-0.1667,2.3300,6.9098,-4.3306
130.2000,0.9247,0.2357,2.5971,6.4277,-4.5312
130.2500,2.4424,1.2237,3.0003,5.8085,-4.2390
130.3000,3.4016,2.6008,3.4597,4.9866,-3.7123
130.3500,3.8162,4.1238,3.8063,3.9232,-3.1412
130.4000,3.8067,5.5745,3.8749,2.6619,-2.6021
130.4500,3.5351,6.7886,3.5605,1.3585,-2.0917
130.5000,3.1739,7.6798,2.8593,0.2462,-1.5966
130.5500,2.8718,8.2467,1.8766,-0.4609,-1.1352
130.6000,2.7149,8.5413,0.7876,-0.6540,-0.7330
130.6500,2.7275,8.6223,-0.2218,-0.3513,-0.3700
130.7000,2.9104,8.5271,-1.0100,0.3285,0.0354
130.7500,3.2672,8.2616,-1.5189,1.2111,0.5896
130.8000,3.7935,7.7947,-1.7801,2.1168,1.3771
130.8500,4.4452,7.0534,-1.8802,2.9020,2.4366
130.9000,5.1080,5.9344,-1.8996,3.4686,3.7550
130.9500,5.5761,4.3603,-1.8536,3.7526,5.2494
131.0000,5.5732,2.3996,-1.6805,3.7348,6.7443
131.0500,4.8646,0.3771,-1.3223,3.5010,8.0088
131.1000,3.4220,-1.2057,-0.8561,3.2495,8.8775
131.1500,1.4899,-1.9365,-0.4867,3.1389,9.3205
131.2000,-0.4941,-1.6783,-0.3163,3.1630,9.3878
131.2500,-2.0712,-0.5858,-0.1657,3.2692,9.1494
131.3000,-2.9760,0.9517,0.2899,3.5076,8.6620
131.3500,-3.2472,2.4612,1.2510,3.9522,7.9234
131.4000,-3.1265,3.5885,2.6987,4.5492,6.8564
131.4500,-2.8546,4.1827,4.4607,5.0867,5.3599
131.5000,-2.5313,4.2468,6.2757,5.2566,3.4321
131.5500,-2.1318,3.8961,7.8426,4.7795,1.3205
131.6000,-1.6531,3.3560,8.9382,3.5869,-0.4837
131.6500,-1.2048,2.8691,9.5290,1.9109,-1.5115
131.7000,-0.8888,2.5507,9.7272,0.1744,-1.5810
131.7500,-0.6372,2.4068,9.6678,-1.2069,-0.8265
131.8000,-0.2565,2.4557,9.4460,-1.9903,0.4118
131.8500,0.3987,2.7409,9.1007,-2.1791,1.7399
131.9000,1.3487,3.2638,8.6158,-1.9671,2.8654
131.9500,2.5417,3.9579,7.9296,-1.6043,3.6728
132.0000,3.9199,4.6986,6.9461,-1.2741,4.1829
132.0500,5.4244,5.2931,5.5703,-1.0286,4.4621
132.1000,6.9511,5.4674,3.8044,-0.7945,4.5713
132.1500,8.3217,4.9245,1.8800,-0.4638,4.5925
132.2000,9.3277,3.5119,0.2763,-0.0440,4.6658
132.2500,9.8045,1.3984,-0.4948,0.3189,4.9018
132.3000,9.6547,-0.9097,-0.1865,0.5954,5.2803
132.3500,8.8341,-2.8151,0.9989,1.0985,5.7621
132.4000,7.2843,-4.0043,2.4299,2.2513,6.3599
132.4500,4.8909,-4.5323,3.3256,4.1174,6.9051
132.5000,1.7226,-4.5133,3.1451,6.1850,6.9352
132.5500,-1.5848,-3.9030,1.9447,7.6568,6.0943
132.6000,-4.0892,-2.7222,0.4692,8.1925,4.5753
132.6500,-5.3542,-1.3187,-0.4353,8.1790,2.8322
132.7000,-5.5548,-0.1951,-0.4972,8.1020,1.1009
132.7500,-4.9969,0.3472,0.0009,8.0908,-0.5572
132.8000,-3.8675,0.3717,0.6303,8.0556,-2.0280
132.8500,-2.3069,0.2208,1.1495,7.9230,-3.1047
132.9000,-0.5398,0.2754,1.5817,7.6829,-3.6273
132.9500,1.1330,0.7415,2.0571,7.3322,-3.6080
133.0000,2.4655,1.6145,2.6358,6.8402,-3.2169
133.0500,3.3620,2.7763,3.2688,6.1562,-2.6708
133.1000,3.8593,4.0900,3.8382,5.2310,-2.1292
133.1500,4.0559,5.4300,4.1914,4.0540,-1.6486
133.2000,4.0664,6.6751,4.1660,2.7056,-1.2021
133.2500,4.0161,7.7092,3.6391,1.3889,-0.7464
133.3000,4.0317,8.4411,2.5962,0.3870,-0.2886
133.3500,4.1952,8.8136,1.1740,-0.0520,0.1248
133.4000,4.5171,8.7881,-0.3622,0.1736,0.5120
133.4500,4.9808,8.3242,-1.7178,0.9594,1.0342
133.5000,5.5714,7.3549,-2.7023,2.0014,1.9233
133.5500,6.1961,5.7705,-3.2833,2.8826,3.3015
133.6000,6.5845,3.5018,-3.4902,3.2165,5.0243
133.6500,6.3675,0.7549,-3.2883,2.8278,6.6661
133.7000,5.3713,-1.8608,-2.6346,1.9380,7.7817
133.7500,3.7843,-3.6848,-1.6849,1.0861,8.2910
133.8000,1.9438,-4.4627,-0.8057,0.6801,8.4483
133.8500,0.1240,-4.3030,-0.2999,0.7129,8.4760
133.9000,-1.4418,-3.4094,-0.1775,0.9387,8.4319
133.9500,-2.5325,-2.0020,-0.1843,1.1835,8.3136
134.0000,-3.0213,-0.3626,-0.0189,1.4575,8.1241
134.0500,-2.9530,1.1964,0.4747,1.8470,7.8589
134.1000,-2.5133,2.4466,1.2826,2.3860,7.4938
134.1500,-1.9271,3.3133,2.3109,3.0321,6.9883
134.2000,-1.3661,3.8471,3.4694,3.6979,6.2923
134.2500,-0.9036,4.1501,4.6934,4.2656,5.3583
134.3000,-0.5173,4.3233,5.9224,4.5804,4.1785
134.3500,-0.1329,4.4587,7.0706,4.4608,2.8431
134.4000,0.3008,4.6568,8.0194,3.7555,1.5773
134.4500,0.7595,5.0115,8.6283,2.4371,0.6933
134.5000,1.2025,5.5523,8.7450,0.6810,0.4518
134.5500,1.7263,6.2291,8.2129,-1.1511,0.8998
134.6000,2.5900,6.9595,6.8837,-2.6661,1.7563
134.6500,3.9566,7.5760,4.6434,-3.6099,2.4509
134.7000,5.5614,7.7269,1.5873,-3.8412,2.4185
134.7500,6.7919,7.0793,-1.6862,-3.2390,1.5893
134.8000,7.3351,5.6800,-4.2653,-1.8927,0.6233
134.8500,7.4854,3.8130,-5.6591,-0.3388,0.3256
134.9000,7.5693,1.6524,-5.9754,0.6978,0.8664
134.9500,7.5588,-0.6595,-5.4557,0.8278,1.7609
135.0000,7.3328,-2.7896,-4.2029,0.2643,2.4166
135.0500,6.9197,-4.3085,-2.3346,-0.3413,2.6603
135.1000,6.4044,-5.0018,-0.1970,-0.3841,2.7568
135.1500,5.7909,-4.9817,1.7237,0.3375,2.9841
135.2000,5.0098,-4.5384,3.0704,1.6636,3.3567
135.2500,3.9947,-3.9453,3.7411,3.2868,3.6992
135.3000,2.7587,-3.3553,3.8265,4.9023,3.8121
135.3500,1.4361,-2.8043,3.5064,6.2778,3.5720
135.4000,0.2523,-2.2795,2.9872,7.2899,2.9752
135.4500,-0.5783,-1.7808,2.4598,7.9352,2.1318
135.5000,-0.9471,-1.3271,2.0566,8.2921,1.2094
135.5500,-0.8697,-0.9252,1.8367,8.4571,0.3661
135.6000,-0.4455,-0.5481,1.8081,8.5012,-0.2906
135.6500,0.1918,-0.1456,1.9619,8.4602,-0.7171
135.7000,0.9133,0.3329,2.2883,8.3412,-0.9315
135.7500,1.6206,0.9256,2.7757,8.1272,-0.9974
135.8000,2.2576,1.6602,3.4039,7.7760,-0.9987
135.8500,2.8019,2.5615,4.1334,7.2147,-1.0086
135.9000,3.2416,3.6487,4.8854,6.3411,-1.0601
135.9500,3.5507,4.9119,5.5123,5.0522,-1.1224
136.0000,3.6925,6.2710,5.7814,3.3306,-1.0986
136.0500,3.6798,7.5576,5.4227,1.3663,-0.8826
136.1000,3.6366,8.5772,4.2689,-0.4119,-0.4839
136.1500,3.7181,9.2006,2.3993,-1.5147,-0.0936
136.2000,3.9378,9.3760,0.1777,-1.6351,0.0945
136.2500,4.2036,9.1044,-1.8585,-0.7727,0.1804
136.3000,4.5269,8.4192,-3.2685,0.7355,0.5574
136.3500,4.9968,7.3120,-3.9560,2.3175,1.5653
136.4000,5.5391,5.6883,-4.1237,3.4241,3.2192
136.4500,5.8381,3.4831,-4.0002,3.7313,5.1993
136.5000,5.5295,0.9088,-3.6498,3.2066,6.9874
136.5500,4.5167,-1.4634,-3.0426,2.1417,8.1525
136.6000,3.0712,-3.0648,-2.2497,1.0379,8.6491
136.6500,1.5725,-3.7182,-1.4663,0.2828,8.7500
136.7000,0.2687,-3.5803,-0.8589,-0.0343,8.7248
136.7500,-0.7231,-2.8986,-0.4579,-0.0186,8.6884
136.8000,-1.3517,-1.8987,-0.1773,0.2029,8.6511
136.8500,-1.6147,-0.7767,0.1014,0.5619,8.5917
136.9000,-1.5698,0.3023,0.4623,1.0403,8.4892
136.9500,-1.3274,1.2275,0.9379,1.6351,8.3252
137.0000,-1.0203,1.9581,1.5314,2.3380,8.0766
137.0500,-0.7651,2.5133,2.2449,3.1298,7.7033
137.1000,-0.6324,2.9416,3.0929,3.9736,7.1353
137.1500,-0.6279,3.2836,4.0967,4.7961,6.2725
137.2000,-0.6834,3.5452,5.2572,5.4580,5.0155
137.2500,-0.6706,3.7061,6.5134,5.7365,3.3503
137.3000,-0.4699,3.7825,7.7197,5.3692,1.4642
137.3500,-0.0941,3.8843,8.6899,4.1846,-0.2272
137.4000,0.2625,4.1341,9.2706,2.2521,-1.2435
